time,frequency,mechanicalPower,electricalDemand,powerImbalance,gateOpening,waterFlow,der(actuator.y)
275.3,50.00019147083542,55555352.00416578,55000000.0,-203.5513897836208,0.4970679020838489,18.30864740411418,1.180355496677166e-07
275.4,50.0001902112582,55555353.34287863,55000000.0,-202.2126769274473,0.4970679137743427,18.3086478382411,1.172601709065191e-07
275.5,50.00018895919457,55555354.67356052,55000000.0,-200.8819950446486,0.49706792539468,18.30864826976307,1.164895604421901e-07
275.6,50.00018771455957,55555355.99630108,55000000.0,-199.5592544749379,0.4970679369456405,18.30864869870909,1.157236672044704e-07
275.7,50.00018647726804,55555357.31118991,55000000.0,-198.2443656474352,0.4970679484280063,18.30864912510819,1.149624417884354e-07
275.8,50.0001852472346,55555358.61831697,55000000.0,-196.9372385889292,0.497067959842561,18.30864954898951,1.142058351222275e-07
275.9,50.00018402437362,55555359.91777242,55000000.0,-195.6377831399441,0.4970679711900903,18.30864997038224,1.134537981339889e-07
276.0,50.0001828085993,55555361.2096466,55000000.0,-194.3459089547396,0.497067982471382,18.30865038931565,1.127062786432376e-07
276.1,50.00018159982555,55555362.49403017,55000000.0,-193.0615253895521,0.4970679936872255,18.30865080581908,1.119632293544726e-07
276.2,50.00018039796606,55555363.77101405,55000000.0,-191.7845415100455,0.4970680048384131,18.30865121992198,1.112245990864125e-07
276.3,50.00017920293427,55555365.04068929,55000000.0,-190.5148662701249,0.4970680159257388,18.30865163165386,1.104903366577759e-07
276.4,50.00017801464335,55555366.30314736,55000000.0,-189.2524081990123,0.4970680269499991,18.3086520410443,1.097603933297719e-07
276.5,50.0001768480937,55555367.54297753,55000000.0,-188.0125780254602,0.4970680377772413,18.30865244311113,1.090422270255686e-07
276.6,50.00017569104335,55555368.77276058,55000000.0,-186.7827949747443,0.4970680485168236,18.30865284192172,1.083297399562255e-07
276.7,50.00017454160906,55555369.99443376,55000000.0,-185.5611217990518,0.4970680591855866,18.30865323810243,1.076219852125249e-07
276.8,50.00017339974012,55555371.20805138,55000000.0,-184.3475041761994,0.4970680697840045,18.30865363167085,1.069189300428874e-07
276.9,50.00017226538618,55555372.4136674,55000000.0,-183.1418881565332,0.4970680803125477,18.30865402264447,1.062205429169794e-07
277.0,50.00017113849724,55555373.61133527,55000000.0,-181.944220289588,0.4970680907716834,18.30865441104062,1.055267943028682e-07
277.1,50.00017001902375,55555374.80110824,55000000.0,-180.7544473186135,0.4970681011618755,18.30865479687656,1.04837649006484e-07
277.2,50.00016890691646,55555375.9830391,55000000.0,-179.572516463697,0.4970681114835845,18.30865518016939,1.041530771628274e-07
277.3,50.00016780212653,55555377.15718017,55000000.0,-178.3983753919601,0.4970681217372679,18.30865556093609,1.034730464644085e-07
277.4,50.00016670460542,55555378.32358357,55000000.0,-177.2319719865918,0.4970681319233797,18.30865593919352,1.027975269352055e-07
277.5,50.00016561430503,55555379.48230104,55000000.0,-176.0732545182109,0.4970681420423708,18.30865631495845,1.021264862677285e-07
277.6,50.00016453117754,55555380.63338377,55000000.0,-174.9221717864275,0.4970681520946889,18.30865668824751,1.014598947080003e-07
277.7,50.00016345517554,55555381.77688275,55000000.0,-173.7786728069186,0.4970681620807786,18.30865705907719,1.007977205036426e-07
277.8,50.00016238625194,55555382.91284857,55000000.0,-172.642706990242,0.4970681720010815,18.30865742746392,1.001399336786335e-07
277.9,50.00016132436003,55555384.04133163,55000000.0,-171.5142239332199,0.4970681818560356,18.30865779342396,9.948650314672847e-08
278.0,50.0001602694534,55555385.16238166,55000000.0,-170.3931739032269,0.4970681916460765,18.3086581569735,9.88373991539504e-08
278.1,50.00015922148601,55555386.2760482,55000000.0,-169.2795073613524,0.4970682013716363,18.30865851812858,9.819259283450066e-08
278.2,50.00015818041216,55555387.38238055,55000000.0,-168.1731750071049,0.4970682110331443,18.30865887690515,9.755205221395613e-08
278.3,50.00015714618648,55555388.48142757,55000000.0,-167.0741279870272,0.4970682206310267,18.30865923331905,9.69157496477635e-08
278.4,50.00015611876395,55555389.57323778,55000000.0,-165.9823177829385,0.4970682301657069,18.30865958738601,9.62836541607004e-08
278.5,50.00015509809985,55555390.65785929,55000000.0,-164.8976962715387,0.4970682396376051,18.30865993912163,9.565573688696816e-08
278.6,50.00015408414981,55555391.73534001,55000000.0,-163.8202155455947,0.4970682490471389,18.30866028854142,9.503196951587967e-08
278.7,50.00015307686982,55555392.80572756,55000000.0,-162.7498279958963,0.4970682583947227,18.3086606356608,9.441232029505642e-08
